0,214,88,0,201,72,0,190,54,0,180,42,0,172,31,0,162,23,0,153,14,0,142,9,0,133,4,0,127,2,0,117,0,0,111,0,0,103,0,2,95,0,4,88,0,8,91,0,14,100,0,21,109,0,30,112,0,41,117,0,51,120,0,60,123,0,73,128,0,85,132,0,99,137,0,112,140,0,128,145,0,137,147,0,153,153,0,156,147,0,0,0,0,0,0,0,0,0,0
0,214,108,0,201,88,0,190,68,0,180,54,0,172,41,0,162,31,0,153,21,0,142,14,0,133,8,0,127,4,0,117,1,0,111,0,0,103,0,1,95,0,2,88,0,5,91,0,9,100,0,15,109,0,23,112,0,31,117,0,40,120,0,49,123,0,60,128,0,71,132,0,83,137,0,95,140,0,108,145,0,115,147,0,132,153,0,142,156,0,0,0,0,0,0,0,0,0,0
0,214,128,0,201,106,0,190,84,0,180,67,0,172,52,0,162,40,0,153,27,0,142,19,0,133,11,0,127,7,0,117,3,0,111,1,0,103,0,0,95,0,1,88,0,3,91,0,6,100,0,11,109,0,17,112,0,24,117,0,31,120,0,38,123,0,49,128,0,57,132,0,68,137,0,79,140,0,91,145,0,98,147,0,112,153,0,122,156,0,0,0,0,0,0,0,0,0,0
0,214,207,0,201,174,0,190,142,0,180,119,0,172,95,0,162,77,0,153,57,0,142,42,0,133,29,0,127,21,0,117,12,0,111,7,0,103,3,0,95,1,0,88,0,0,91,0,1,100,0,2,109,0,5,112,0,9,117,0,12,120,0,16,123,0,22,128,0,28,132,0,34,137,0,41,140,0,49,145,0,53,147,0,63,153,0,69,156,0,0,0,0,0,0,0,0,0,0
0,166,214,0,176,201,0,190,190,0,180,162,0,172,132,0,162,109,0,153,84,0,142,65,0,133,47,0,127,35,0,117,23,0,111,15,0,103,9,0,95,4,0,88,1,0,91,0,0,100,0,0,109,0,1,112,0,3,117,0,5,120,0,7,123,0,11,128,0,14,132,0,19,137,0,23,140,0,29,145,0,33,147,0,39,153,0,44,156,0,0,0,0,0,0,0,0,0,0
0,140,214,0,151,201,0,166,190,0,176,180,0,172,153,0,162,127,0,153,100,0,142,78,0,133,59,0,127,44,0,117,30,0,111,21,0,103,12,0,95,6,0,88,2,0,91,0,0,100,0,0,109,0,0,112,0,1,117,0,2,120,0,4,123,0,7,128,0,10,132,0,14,137,0,17,140,0,22,145,0,24,147,0,30,153,0,34,156,0,0,0,0,0,0,0,0,0,0
0,119,214,0,128,201,0,140,190,0,151,180,0,164,172,0,162,149,0,153,119,0,142,93,0,133,71,0,127,54,0,117,38,0,111,27,0,103,17,0,95,10,0,88,4,0,91,2,0,100,0,0,109,0,0,112,0,0,117,0,1,120,0,2,123,0,4,128,0,6,132,0,9,137,0,11,140,0,15,145,0,17,147,0,22,153,0,25,156,0,0,0,0,0,0,0,0,0,0
0,80,214,0,88,201,0,100,190,0,109,180,0,122,172,0,132,162,0,147,153,0,142,128,0,133,99,0,127,79,0,117,57,0,111,42,0,103,29,0,95,18,0,88,10,0,91,6,0,100,2,0,109,0,0,112,0,0,117,0,0,120,0,0,123,0,0,128,0,1,132,0,3,137,0,4,140,0,6,145,0,7,147,0,10,153,0,12,156,0,0,0,0,0,0,0,0,0,0
0,64,214,0,72,201,0,83,190,0,92,180,0,103,172,0,112,162,0,127,153,0,138,142,0,133,115,0,127,93,0,117,69,0,111,52,0,103,36,0,95,23,0,88,14,0,91,8,0,100,4,0,109,1,0,112,0,0,117,0,0,120,0,0,123,0,0,128,0,0,132,0,1,137,0,2,140,0,3,145,0,4,147,0,6,153,0,8,156,0,0,0,0,0,0,0,0,0,0
0,51,214,0,57,201,0,67,190,0,75,180,0,85,172,0,95,162,0,108,153,0,120,142,0,133,133,0,127,109,0,117,82,0,111,62,0,103,44,0,95,30,0,88,18,0,91,12,0,100,7,0,109,3,0,112,1,0,117,0,0,120,0,0,123,0,0,128,0,0,132,0,0,137,0,0,140,0,1,145,0,2,147,0,3,153,0,4,156,0,0,0,0,0,0,0,0,0,0
0,29,214,0,34,201,0,42,190,0,49,180,0,57,172,0,65,162,0,77,153,0,87,142,0,99,133,0,111,127,0,117,112,0,111,87,0,103,65,0,95,46,0,88,30,0,91,22,0,100,14,0,109,9,0,112,6,0,117,3,0,120,1,0,123,1,0,128,0,0,132,0,0,137,0,0,140,0,0,145,0,0,147,0,0,153,0,0,156,0,0,0,0,0,0,0,0,0,0
0,9,214,0,12,201,0,16,190,0,21,180,0,27,172,0,32,162,0,40,153,0,49,142,0,59,133,0,68,127,0,79,117,0,91,111,0,103,103,0,95,77,0,88,54,0,91,42,0,100,33,0,109,25,0,112,18,0,117,13,0,120,10,0,123,7,0,128,5,0,132,3,0,137,2,0,140,1,0,145,0,0,147,0,0,153,0,0,156,0,0,0,0,0,0,0,0,0,0
0,5,214,0,7,201,0,11,190,0,14,180,0,19,172,0,24,162,0,31,153,0,38,142,0,48,133,0,56,127,0,66,117,0,78,111,0,89,103,0,95,88,0,88,64,0,91,51,0,100,41,0,109,32,0,112,25,0,117,18,0,120,14,0,123,11,0,128,8,0,132,6,0,137,4,0,140,3,0,145,2,0,147,1,0,153,1,0,156,0,0,0,0,0,0,0,0,0,0
0,2,214,0,4,201,0,7,190,0,9,180,0,14,172,0,17,162,0,23,153,0,30,142,0,37,133,0,46,127,0,55,117,0,65,111,0,77,103,0,89,95,0,88,75,0,91,61,0,100,51,0,109,41,0,112,32,0,117,25,0,120,20,0,123,16,0,128,13,0,132,10,0,137,7,0,140,6,0,145,4,0,147,3,0,153,2,0,156,2,0,0,0,0,0,0,0,0,0
0,0,214,0,2,201,0,3,190,0,6,180,0,9,172,0,12,162,0,17,153,0,23,142,0,29,133,0,37,127,0,45,117,0,54,111,0,65,103,0,77,95,0,88,87,0,91,72,0,100,61,0,109,51,0,112,41,0,117,33,0,120,27,0,123,22,0,128,18,0,132,14,0,137,11,0,140,9,0,145,7,0,147,6,0,153,5,0,156,4,0,0,0,0,0,0,0,0,0
2,0,214,1,0,201,0,0,190,0,0,180,0,1,172,0,2,162,0,4,153,0,7,142,0,11,133,0,16,127,0,22,117,0,29,111,0,36,103,0,46,95,0,56,88,0,74,91,0,100,100,0,109,88,0,112,74,0,117,64,0,120,54,0,123,49,0,128,42,0,132,37,0,137,32,0,140,28,0,145,24,0,147,22,0,153,19,0,156,17,0,0,0,0,0,0,0,0,0
5,0,214,3,0,201,1,0,190,0,0,180,0,0,172,0,1,162,0,2,153,0,4,142,0,8,133,0,11,127,0,16,117,0,22,111,0,29,103,0,37,95,0,48,88,0,63,91,0,88,100,0,109,103,0,112,88,0,117,77,0,120,67,0,123,60,0,128,52,0,132,46,0,137,41,0,140,37,0,145,32,0,147,30,0,153,27,0,156,24,0,0,0,0,0,0,0,0,0
9,0,214,6,0,201,3,0,190,1,0,180,0,0,172,0,0,162,0,1,153,0,2,142,0,4,133,0,7,127,0,11,117,0,16,111,0,22,103,0,30,95,0,39,88,0,52,91,0,74,100,0,99,109,0,112,103,0,117,91,0,120,80,0,123,73,0,128,65,0,132,59,0,137,52,0,140,47,0,145,42,0,147,39,0,153,36,0,156,33,0,0,0,0,0,0,0,0,0
14,0,214,10,0,201,6,0,190,3,0,180,1,0,172,0,0,162,0,0,153,0,1,142,0,2,133,0,4,127,0,8,117,0,12,111,0,17,103,0,24,95,0,32,88,0,44,91,0,63,100,0,85,109,0,105,112,0,117,106,0,120,95,0,123,87,0,128,78,0,132,71,0,137,64,0,140,59,0,145,53,0,147,51,0,153,46,0,156,42,0,0,0,0,0,0,0,0,0
40,0,214,31,0,201,21,0,190,15,0,180,9,0,172,6,0,162,2,0,153,1,0,142,0,0,133,0,0,127,0,1,117,0,3,111,0,6,103,0,10,95,0,15,88,0,23,91,0,34,100,0,49,109,0,63,112,0,79,117,0,95,120,0,108,123,0,128,128,0,132,119,0,137,111,0,140,103,0,145,96,0,147,92,0,153,87,0,156,83,0,0,0,0,0,0,0,0,0
52,0,214,41,0,201,29,0,190,22,0,180,14,0,172,9,0,162,5,0,153,2,0,142,0,0,133,0,0,127,0,0,117,0,1,111,0,3,103,0,7,95,0,11,88,0,17,91,0,27,100,0,39,109,0,52,112,0,66,117,0,80,120,0,92,123,0,109,128,0,125,132,0,137,130,0,140,122,0,145,114,0,147,109,0,153,105,0,156,99,0,0,0,0,0,0,0,0,0
66,0,214,52,0,201,38,0,190,29,0,180,21,0,172,14,0,162,8,0,153,5,0,142,2,0,133,0,0,127,0,0,117,0,0,111,0,2,103,0,4,95,0,8,88,0,13,91,0,21,100,0,31,109,0,42,112,0,54,117,0,66,120,0,78,123,0,93,128,0,106,132,0,123,137,0,138,140,0,145,135,0,147,130,0,153,123,0,156,119,0,0,0,0,0,0,0,0,0
100,0,214,82,0,201,63,0,190,50,0,180,37,0,172,28,0,162,18,0,153,12,0,142,6,0,133,3,0,127,1,0,117,0,0,111,0,0,103,0,1,95,0,3,88,0,6,91,0,11,100,0,17,109,0,25,112,0,34,117,0,43,120,0,52,123,0,64,128,0,75,132,0,88,137,0,100,140,0,115,145,0,123,147,0,140,153,0,151,156,0,0,0,0,0,0,0,0,0
122,0,214,99,0,201,78,0,190,63,0,180,48,0,172,37,0,162,25,0,153,17,0,142,10,0,133,6,0,127,2,0,117,1,0,111,0,0,103,0,0,95,0,1,88,0,4,91,0,7,100,0,12,109,0,19,112,0,27,117,0,34,120,0,42,123,0,52,128,0,62,132,0,73,137,0,84,140,0,96,145,0,103,147,0,119,153,0,128,156,0,0,0,0,0,0,0,0,0
168,0,214,140,0,201,114,0,190,93,0,180,73,0,172,59,0,162,42,0,153,31,0,142,20,0,133,14,0,127,7,0,117,4,0,111,1,0,103,0,0,95,0,0,88,0,1,91,0,2,100,0,5,109,0,9,112,0,14,117,0,19,120,0,25,123,0,32,128,0,39,132,0,49,137,0,56,140,0,66,145,0,72,147,0,83,153,0,91,156,0,0,0,0,0,0,0,0,0
197,0,214,166,0,201,135,0,190,112,0,180,89,0,172,72,0,162,53,0,153,40,0,142,27,0,133,19,0,127,11,0,117,6,0,111,3,0,103,1,0,95,0,0,88,0,0,91,0,1,100,0,3,109,0,6,112,0,10,117,0,14,120,0,18,123,0,24,128,0,30,132,0,37,137,0,44,140,0,52,145,0,57,147,0,67,153,0,74,156,0,0,0,0,0,0,0,0,0
214,0,203,192,0,201,156,0,190,132,0,180,106,0,172,85,0,162,65,0,153,50,0,142,35,0,133,25,0,127,15,0,117,10,0,111,5,0,103,2,0,95,0,0,88,0,0,91,0,0,100,0,1,109,0,3,112,0,6,117,0,10,120,0,13,123,0,18,128,0,23,132,0,29,137,0,35,140,0,42,145,0,46,147,0,54,153,0,61,156,0,0,0,0,0,0,0,0,0
214,0,105,201,0,114,190,0,127,180,0,137,172,0,149,162,0,160,132,0,153,103,0,142,79,0,133,62,0,127,44,0,117,31,0,111,21,0,103,12,0,95,6,0,88,3,0,91,0,0,100,0,0,109,0,0,112,0,0,117,0,0,120,0,1,123,0,2,128,0,4,132,0,6,137,0,9,140,0,11,145,0,14,147,0,17,153,0,20,156,0,0,0,0,0,0,0,0,0
214,0,85,201,0,95,190,0,106,180,0,117,172,0,128,162,0,138,151,0,153,122,0,142,93,0,133,74,0,127,54,0,117,39,0,111,27,0,103,16,0,95,9,0,88,5,0,91,1,0,100,0,0,109,0,0,112,0,0,117,0,0,120,0,0,123,0,1,128,0,2,132,0,3,137,0,5,140,0,7,145,0,9,147,0,11,153,0,14,156,0,0,0,0,0,0,0,0,0
214,0,69,201,0,78,190,0,88,180,0,98,172,0,109,162,0,119,153,0,133,140,0,142,111,0,133,88,0,127,65,0,117,49,0,111,34,0,103,22,0,95,13,0,88,7,0,91,3,0,100,1,0,109,0,0,112,0,0,117,0,0,120,0,0,123,0,0,128,0,0,132,0,1,137,0,2,140,0,4,145,0,5,147,0,7,153,0,9,156,0,0,0,0,0,0,0,0,0
214,0,31,201,0,37,190,0,46,180,0,52,172,0,62,162,0,69,153,0,80,142,0,91,133,0,105,127,0,117,106,0,117,83,0,111,61,0,103,42,0,95,28,0,88,19,0,91,13,0,100,8,0,109,5,0,112,2,0,117,1,0,120,0,0,123,0,0,128,0,0,132,0,0,137,0,0,140,0,0,145,0,0,147,0,0,153,0,1,156,0,0,0,0,0,0,0,0,0
214,0,23,201,0,28,190,0,35,180,0,41,172,0,50,162,0,56,153,0,67,142,0,77,133,0,89,127,0,100,117,0,114,96,0,111,72,0,103,52,0,95,35,0,88,25,0,91,18,0,100,12,0,109,8,0,112,5,0,117,3,0,120,2,0,123,1,0,128,0,0,132,0,0,137,0,0,140,0,0,145,0,0,147,0,0,153,0,0,156,0,0,0,0,0,0,0,0,0
214,0,16,201,0,20,190,0,26,180,0,31,172,0,39,162,0,45,153,0,54,142,0,64,133,0,75,127,0,85,117,0,98,111,0,109,84,0,103,62,0,95,42,0,88,32,0,91,23,0,100,17,0,109,11,0,112,8,0,117,5,0,120,3,0,123,2,0,128,1,0,132,0,0,137,0,0,140,0,0,145,0,0,147,0,0,153,0,0,156,0,0,0,0,0,0,0,0,0
214,0,6,201,0,9,190,0,12,180,0,16,172,0,22,162,0,27,153,0,34,142,0,42,133,0,51,127,0,60,117,0,71,111,0,82,103,0,93,84,0,95,61,0,88,48,0,91,38,0,100,30,0,109,22,0,112,17,0,117,13,0,120,10,0,123,7,0,128,5,0,132,3,0,137,2,0,140,1,0,145,1,0,147,0,0,153,0,0,156,0,0,0,0,0,0,0,0,0
214,0,1,201,0,2,190,0,4,180,0,7,172,0,10,162,0,14,153,0,19,142,0,25,133,0,32,127,0,40,117,0,49,111,0,57,103,0,68,95,0,80,83,0,88,68,0,91,57,0,100,47,0,109,37,0,112,30,0,117,25,0,120,21,0,123,16,0,128,13,0,132,10,0,137,8,0,140,6,0,145,5,0,147,4,0,153,3,0,156,0,0,0,0,0,0,0,0,0
214,0,0,201,0,0,190,0,0,180,0,1,172,0,3,162,0,5,153,0,9,142,0,13,133,0,18,127,0,24,117,0,31,111,0,39,103,0,48,95,0,59,88,0,71,91,0,91,82,0,100,69,0,109,57,0,112,49,0,117,41,0,120,36,0,123,30,0,128,25,0,132,22,0,137,18,0,140,15,0,145,14,0,147,11,0,153,10,0,156,0,0,0,0,0,0,0,0,0
214,2,0,201,0,0,190,0,0,180,0,0,172,0,1,162,0,3,153,0,5,142,0,9,133,0,13,127,0,18,117,0,24,111,0,31,103,0,39,95,0,49,88,0,60,91,0,78,95,0,100,83,0,109,69,0,112,60,0,117,52,0,120,45,0,123,39,0,128,34,0,132,29,0,137,25,0,140,22,0,145,20,0,147,17,0,153,15,0,156,0,0,0,0,0,0,0,0,0
214,4,0,201,2,0,190,0,0,180,0,0,172,0,0,162,0,1,153,0,3,142,0,5,133,0,9,127,0,13,117,0,18,111,0,24,103,0,31,95,0,40,88,0,51,91,0,66,100,0,92,98,0,109,83,0,112,72,0,117,63,0,120,56,0,123,49,0,128,43,0,132,38,0,137,34,0,140,29,0,145,27,0,147,24,0,153,22,0,156,0,0,0,0,0,0,0,0,0
214,13,0,201,8,0,190,4,0,180,2,0,172,1,0,162,0,0,153,0,0,142,0,1,133,0,3,127,0,5,117,0,9,111,0,14,103,0,19,95,0,26,88,0,34,91,0,47,100,0,66,109,0,89,112,0,111,102,0,117,91,0,120,83,0,123,74,0,128,66,0,132,60,0,137,54,0,140,50,0,145,46,0,147,42,0,153,39,0,156,0,0,0,0,0,0,0,0,0
214,19,0,201,13,0,190,8,0,180,5,0,172,2,0,162,1,0,153,0,0,142,0,0,133,0,1,127,0,3,117,0,6,111,0,9,103,0,14,95,0,20,88,0,28,91,0,38,100,0,55,109,0,75,112,0,95,117,0,115,106,0,120,98,0,123,88,0,128,80,0,132,73,0,137,67,0,140,62,0,145,59,0,147,53,0,153,50,0,156,0,0,0,0,0,0,0,0,0
214,27,0,201,19,0,190,13,0,180,9,0,172,4,0,162,2,0,153,0,0,142,0,0,133,0,0,127,0,1,117,0,3,111,0,6,103,0,10,95,0,15,88,0,22,91,0,31,100,0,46,109,0,63,112,0,80,117,0,99,120,0,117,114,0,123,105,0,128,96,0,132,88,0,137,82,0,140,75,0,145,72,0,147,67,0,153,63,0,156,0,0,0,0,0,0,0,0,0
214,49,0,201,37,0,190,27,0,180,19,0,172,12,0,162,8,0,153,4,0,142,2,0,133,0,0,127,0,0,117,0,0,111,0,2,103,0,4,95,0,8,88,0,12,91,0,19,100,0,29,109,0,42,112,0,54,117,0,71,120,0,84,123,0,98,128,0,115,132,0,132,123,0,137,115,0,140,109,0,145,105,0,147,99,0,153,93,0,156,0,0,0,0,0,0,0,0,0
214,95,0,201,77,0,190,59,0,180,46,0,172,34,0,162,25,0,153,16,0,142,10,0,133,5,0,127,2,0,117,1,0,111,0,0,103,0,0,95,0,1,88,0,4,91,0,7,100,0,12,109,0,19,112,0,27,117,0,37,120,0,47,123,0,55,128,0,68,132,0,80,137,0,93,140,0,106,145,0,122,147,0,130,153,0,147,155,0,156,0,0,0,0,0,0,0,0,0
214,114,0,201,93,0,190,73,0,180,59,0,172,44,0,162,34,0,153,23,0,142,15,0,133,9,0,127,5,0,117,2,0,111,0,0,103,0,0,95,0,0,88,0,2,91,0,4,100,0,8,109,0,14,112,0,21,117,0,29,120,0,37,123,0,45,128,0,55,132,0,66,137,0,78,140,0,88,145,0,102,147,0,109,153,0,125,156,0,135,0,0,0,0,0,0,0,0,0
214,137,0,201,114,0,190,89,0,180,73,0,172,55,0,162,43,0,153,31,0,142,21,0,133,13,0,127,8,0,117,4,0,111,1,0,103,0,0,95,0,0,88,0,1,91,0,2,100,0,5,109,0,10,112,0,15,117,0,22,120,0,29,123,0,35,128,0,44,132,0,53,137,0,64,140,0,73,145,0,85,147,0,92,153,0,105,156,0,114,0,0,0,0,0,0,0,0,0
214,160,0,201,133,0,190,108,0,180,88,0,172,68,0,162,54,0,153,39,0,142,28,0,133,18,0,127,12,0,117,6,0,111,3,0,103,1,0,95,0,0,88,0,0,91,0,1,100,0,3,109,0,6,112,0,10,117,0,16,120,0,22,123,0,27,128,0,35,132,0,42,137,0,52,140,0,61,145,0,71,147,0,77,153,0,88,156,0,96,0,0,0,0,0,0,0,0,0
184,214,0,194,201,0,190,174,0,180,147,0,172,119,0,162,98,0,153,74,0,142,56,0,133,41,0,127,30,0,117,19,0,111,12,0,103,6,0,95,3,0,88,0,0,91,0,0,100,0,0,109,0,0,112,0,2,117,0,4,120,0,7,123,0,10,128,0,14,132,0,18,137,0,24,140,0,29,145,0,35,147,0,39,153,0,46,156,0,52,0,0,0,0,0,0,0,0,0
156,214,0,168,201,0,182,190,0,180,170,0,172,138,0,162,114,0,153,89,0,142,69,0,133,51,0,127,38,0,117,25,0,111,17,0,103,10,0,95,5,0,88,1,0,91,0,0,100,0,0,109,0,0,112,0,1,117,0,2,120,0,4,123,0,6,128,0,10,132,0,13,137,0,17,140,0,22,145,0,27,147,0,30,153,0,36,156,0,41,0,0,0,0,0,0,0,0,0
133,214,0,142,201,0,156,190,0,168,180,0,172,162,0,162,135,0,153,106,0,142,83,0,133,63,0,127,48,0,117,33,0,111,22,0,103,14,0,95,8,0,88,3,0,91,1,0,100,0,0,109,0,0,112,0,0,117,0,1,120,0,2,123,0,3,128,0,6,132,0,8,137,0,12,140,0,15,145,0,19,147,0,22,153,0,27,156,0,31,0,0,0,0,0,0,0,0,0
111,214,0,120,201,0,133,190,0,144,180,0,156,172,0,162,156,0,153,125,0,142,99,0,133,75,0,127,59,0,117,42,0,111,29,0,103,19,0,95,11,0,88,5,0,91,2,0,100,0,0,109,0,0,112,0,0,117,0,0,120,0,1,123,0,1,128,0,3,132,0,5,137,0,8,140,0,10,145,0,13,147,0,15,153,0,19,156,0,23,0,0,0,0,0,0,0,0,0
60,214,0,67,201,0,78,190,0,87,180,0,98,172,0,108,162,0,120,153,0,132,142,0,133,122,0,127,98,0,117,73,0,111,54,0,103,39,0,95,25,0,88,15,0,91,9,0,100,5,0,109,2,0,112,0,0,117,0,0,120,0,0,123,0,0,128,0,0,132,0,0,137,0,1,140,0,1,145,0,2,147,0,3,153,0,5,156,0,6,0,0,0,0,0,0,0,0,0
46,214,0,53,201,0,63,190,0,71,180,0,80,172,0,89,162,0,102,153,0,114,142,0,128,133,0,127,114,0,117,87,0,111,66,0,103,48,0,95,32,0,88,20,0,91,13,0,100,8,0,109,4,0,112,2,0,117,0,0,120,0,0,123,0,0,128,0,0,132,0,0,137,0,0,140,0,0,145,0,1,147,0,1,153,0,2,156,0,3,0,0,0,0,0,0,0,0,0
26,214,0,31,201,0,38,190,0,45,180,0,53,172,0,61,162,0,72,153,0,82,142,0,93,133,0,106,127,0,117,115,0,111,92,0,103,68,0,95,49,0,88,32,0,91,23,0,100,16,0,109,10,0,112,6,0,117,4,0,120,2,0,123,1,0,128,0,0,132,0,0,137,0,0,140,0,0,145,0,0,147,0,0,153,0,0,156,0,0,0,0,0,0,0,0,0,0,0
