0,0,0,0,247,5,0,247,5,0,247,5,0,0,0,26,247,255,26,247,255,26,247,255,26,247,255,0,247,5,0,247,5,0,0,0,26,0,247,26,0,247,26,0,247,26,0,247,26,0,247,26,0,247,0,0,0,0,247,5,0,247,5,26,247,255,26,247,255,26,247,255,26,247,255,0,247,5,0,247,5,0,247,5,0,247,5,0,0
0,0,0,0,247,5,0,247,5,0,247,5,0,0,0,0,247,5,26,247,255,26,247,255,26,250,255,26,247,255,0,247,5,0,0,0,0,0,0,26,0,247,26,0,247,26,0,247,26,0,247,26,0,247,0,0,0,0,247,5,26,247,255,26,247,255,26,250,255,26,247,255,26,247,255,0,0,0,0,247,5,0,247,5,0,247,5,0,0
0,0,0,0,0,0,0,247,5,0,247,5,0,247,5,0,0,0,0,247,5,26,247,255,26,247,255,26,247,255,26,247,255,0,247,5,0,0,0,0,0,0,26,0,247,26,0,247,0,0,0,0,0,0,0,247,5,26,247,255,26,247,255,26,247,255,26,247,255,0,247,5,0,0,0,0,247,5,0,247,5,0,247,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,26,247,255,26,247,255,26,247,255,26,247,255,0,0,0,0,0,0,0,0,0,26,0,247,0,0,0,0,0,0,26,247,255,26,247,255,26,250,255,26,247,255,26,247,255,0,247,5,0,0,0,0,247,5,0,247,5,0,247,5,0,0,0,0,0
26,0,247,0,0,0,0,0,0,0,247,5,0,247,5,0,247,5,0,5,0,0,247,5,0,247,5,31,247,255,26,250,255,26,247,255,26,247,255,0,0,0,0,0,0,0,0,0,0,0,0,26,247,255,26,247,255,26,247,255,26,250,255,0,247,5,0,247,5,0,0,0,0,247,5,0,247,5,0,247,5,0,0,0,0,0,0,26,0
26,0,247,26,0,247,26,0,247,0,0,0,0,247,5,0,247,5,0,247,5,0,0,0,0,247,5,0,247,5,26,247,255,26,247,255,26,247,255,26,247,255,0,0,0,0,0,0,26,247,255,26,247,255,26,247,255,26,247,255,0,247,5,0,247,5,0,0,0,0,247,5,0,247,5,0,247,5,0,0,0,0,0,0,26,0,247,26,0
0,0,0,26,0,247,26,0,247,0,0,0,0,0,0,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,26,247,255,26,247,255,26,247,255,26,0,247,26,0,247,26,247,255,26,247,255,26,247,255,0,247,5,0,247,5,0,247,5,0,7,0,0,247,5,0,247,5,0,247,5,0,0,0,26,0,247,26,0,247,26,0
0,247,5,0,0,0,26,0,247,26,0,247,26,0,247,0,247,5,0,247,5,0,247,5,0,245,5,0,247,5,0,247,5,0,247,5,26,247,255,26,247,255,26,247,255,26,247,255,26,247,255,43,247,255,0,247,5,0,247,5,0,247,5,0,0,0,0,247,5,0,247,5,0,247,5,0,0,0,26,0,247,26,0,247,0,0,0,0,0
0,247,5,0,0,0,1,0,14,26,0,247,26,0,247,0,0,0,0,247,5,0,247,5,0,247,5,0,3,0,0,247,5,0,247,5,0,247,5,26,247,255,26,247,255,26,247,255,26,247,255,1,247,42,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,0,0,26,0,247,26,0,247,26,0,247,0,0,0,0,247
26,247,255,0,247,23,0,0,0,0,0,0,26,0,247,26,0,247,22,0,212,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,26,247,255,26,247,255,0,247,5,0,247,5,0,247,5,0,247,5,0,147,3,0,247,5,0,247,5,0,245,5,26,0,247,26,0,247,0,0,0,0,0,0,0,247,5,26,247
26,247,255,26,247,255,0,0,0,0,0,0,26,0,247,26,0,247,26,0,247,0,250,10,0,247,5,0,247,5,0,0,0,0,247,5,0,247,5,0,247,5,0,247,5,26,247,255,0,247,5,0,247,5,0,247,5,0,2,0,0,247,5,0,247,5,0,247,5,26,0,247,26,0,247,26,0,247,0,0,0,0,0,0,26,247,255,26,247
3,247,95,26,247,255,26,247,255,0,0,0,0,0,0,0,0,0,26,0,247,26,0,247,0,247,11,0,247,5,0,247,5,0,0,0,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,26,0,247,26,0,247,8,0,80,0,0,0,0,0,0,26,247,255,26,247,255,26,247
0,0,0,0,247,5,26,247,255,26,247,255,26,0,247,0,0,0,0,0,0,26,0,247,26,0,247,26,247,255,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,26,247,255,26,85,255,26,0,247,0,0,0,0,0,0,0,0,0,26,247,255,26,247,255,0,247,5,0,0
0,0,0,0,0,0,26,247,255,26,247,255,26,0,247,0,0,0,0,0,0,0,0,0,26,0,247,26,247,255,0,247,5,0,247,5,0,0,0,0,247,5,0,247,5,0,247,5,0,247,5,0,0,0,0,247,5,0,247,5,26,247,255,26,0,247,26,0,247,0,0,0,0,0,0,26,0,247,26,247,255,26,247,255,0,247,5,0,0
26,0,247,0,0,0,0,247,5,0,247,5,26,247,255,26,0,247,26,0,247,0,0,0,0,0,0,26,0,247,26,247,255,26,247,255,0,247,5,0,0,0,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,26,247,255,26,0,247,0,0,0,0,0,0,0,0,0,26,0,247,26,247,255,13,247,180,0,247,5,0,0,0,26,0
26,0,247,26,0,247,0,0,0,0,247,5,26,247,255,26,3,252,26,0,247,0,0,0,0,0,0,0,0,0,26,247,255,26,247,255,0,247,5,0,0,0,0,247,5,0,247,5,0,0,0,0,247,5,26,247,255,26,250,255,26,0,247,0,0,0,0,0,0,26,0,247,26,0,247,26,247,255,0,247,5,0,0,0,0,0,0,26,0
26,0,247,26,0,247,26,0,247,0,0,0,0,247,5,0,247,5,26,0,247,26,0,247,26,0,247,0,0,0,0,0,0,26,247,255,26,247,255,26,247,255,0,0,0,0,0,0,0,247,5,26,247,255,26,247,255,0,0,0,0,0,0,0,0,0,26,0,247,26,0,247,26,247,255,0,247,5,0,247,5,26,0,247,26,0,247,26,0
26,0,247,26,0,247,26,0,247,0,0,0,0,247,5,0,247,5,26,247,255,26,0,247,26,0,247,0,0,0,0,0,0,11,0,111,26,247,255,26,247,255,0,247,5,0,0,0,26,247,255,26,247,255,26,247,255,0,0,0,0,0,0,26,0,247,26,0,247,26,5,255,0,247,5,0,247,5,0,0,0,26,0,247,26,0,247,26,0
0,0,0,26,0,247,26,0,247,26,0,247,26,0,247,0,247,5,0,247,5,0,245,5,26,0,247,26,0,247,0,0,4,0,0,0,0,247,5,26,247,255,26,247,255,26,247,255,26,247,255,0,247,5,0,0,0,0,0,0,26,0,247,26,0,247,26,0,247,0,247,5,0,247,5,7,0,66,26,0,247,26,0,247,26,0,247,26,0
0,0,0,0,0,0,26,0,247,26,0,247,26,0,247,26,0,247,0,247,5,0,247,5,0,0,0,26,0,247,26,0,247,26,0,247,0,0,0,0,247,5,26,247,255,26,247,255,0,247,5,0,0,0,26,0,247,26,0,247,26,0,247,0,0,0,0,247,5,0,247,5,26,247,255,26,0,247,26,0,247,26,0,247,0,0,0,0,0
0,0,0,0,0,0,16,0,153,26,0,247,26,0,247,26,0,247,26,247,255,0,247,5,0,247,5,17,0,170,26,0,247,26,0,247,0,0,0,0,0,0,0,247,5,26,247,255,0,247,5,0,0,0,26,0,247,26,0,247,26,0,247,0,133,3,0,247,5,0,247,5,26,0,247,26,0,247,26,0,247,26,0,247,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,26,0,247,26,0,247,26,0,247,26,247,255,0,247,5,0,247,5,0,0,0,26,0,247,26,0,247,26,0,247,0,247,5,0,247,5,0,0,0,26,0,247,26,0,247,0,0,0,0,0,0,0,247,5,26,247,255,26,0,247,26,0,247,26,0,247,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,26,0,247,26,0,247,26,0,247,26,247,255,26,247,255,0,247,5,0,0,0,26,0,247,26,0,247,26,0,247,0,0,0,0,0,0,26,0,247,26,0,247,26,0,247,0,0,0,0,247,5,0,247,5,26,247,255,26,0,247,26,0,247,26,0,247,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,247,26,0,247,26,247,255,26,247,255,0,247,5,0,0,0,0,0,0,26,0,247,26,0,247,26,0,247,26,0,247,26,0,247,0,0,0,0,247,5,26,247,255,26,247,255,26,0,247,26,0,247,26,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,247,26,0,247,26,5,255,26,247,255,11,247,160,0,0,0,0,0,0,26,0,247,26,0,247,26,0,247,26,0,247,0,0,0,0,0,0,0,247,5,26,247,255,26,247,255,26,0,247,26,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,247,26,247,255,26,247,255,26,247,255,0,0,0,0,0,0,0,0,0,26,0,247,0,0,0,0,0,0,26,247,255,26,247,255,26,247,255,26,0,247,26,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,247,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,250,26,247,255,26,247,255,26,247,255,0,0,0,0,0,0,0,0,0,0,0,0,26,247,255,26,247,255,26,247,255,26,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,247
26,247,255,26,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,247,26,247,255,26,247,255,26,0,247,0,0,0,0,0,0,2,0,23,26,247,255,26,247,255,26,247,255,26,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,247,26,247
0,247,5,26,247,255,26,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,247,255,26,247,255,26,247,255,26,0,247,26,0,247,26,247,255,26,247,255,26,247,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,247,26,247,255,26,247
0,247,5,26,247,255,26,247,255,26,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,247,26,247,255,26,247,255,26,0,247,26,0,247,26,247,255,26,247,255,26,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,247,26,0,247,26,247,255,0,247
0,247,5,0,247,5,1,247,54,26,1,250,26,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,247,255,26,247,255,26,247,255,26,247,255,1,247,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,247,26,0,247,26,247,255,0,247,5,0,247
26,247,255,0,247,5,0,247,5,26,247,255,26,0,247,26,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,247,255,26,247,255,26,247,255,26,247,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,247,26,0,247,26,247,255,0,247,5,0,247,5,26,247
26,247,255,26,247,255,0,247,5,0,247,5,26,247,255,26,0,247,26,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,5,26,247,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,247,26,0,247,26,0,247,0,247,5,0,247,5,26,247,255,26,247
26,247,255,26,247,255,26,247,255,0,247,5,0,247,5,26,0,247,26,0,247,26,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,5,0,247,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,247,26,0,247,26,0,247,0,247,5,0,247,5,26,247,255,26,247,255,26,247
0,247,5,26,247,255,26,247,255,26,247,255,0,247,5,0,247,5,26,0,247,26,0,247,26,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,247,26,0,247,26,0,247,0,247,5,0,247,5,26,247,255,26,247,255,26,247,255,0,247
0,0,0,0,247,5,26,247,255,26,247,255,26,247,255,0,247,5,0,247,5,0,0,0,26,0,247,26,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,247,26,0,247,26,0,247,0,29,0,0,247,5,26,247,255,26,247,255,26,247,255,0,247,5,0,247
0,0,0,0,247,5,0,247,5,26,247,255,26,247,255,26,247,255,0,247,5,0,0,0,26,0,247,26,0,247,26,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,247,26,0,247,26,0,247,0,0,0,0,247,5,26,247,255,26,247,255,26,247,255,0,247,5,0,247,5,0,0
26,247,255,26,0,247,0,247,5,0,247,5,26,250,255,26,247,255,26,247,255,0,247,5,0,0,0,0,0,0,26,0,247,26,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,247,26,0,247,26,0,247,0,0,0,0,247,5,26,247,255,26,247,255,26,247,255,0,247,5,0,247,5,0,0,0,26,247
26,247,255,26,247,255,0,247,5,0,247,5,0,247,5,26,247,255,26,247,255,26,247,255,0,0,0,0,0,0,26,0,247,26,0,247,26,0,247,0,0,0,0,0,0,0,0,0,0,0,0,26,0,247,26,0,247,26,0,247,0,0,0,0,0,0,26,247,255,26,247,255,26,247,255,0,247,5,0,247,5,0,247,5,26,0,247,26,247
26,247,255,26,247,255,26,0,247,0,247,5,0,247,5,0,247,5,26,247,255,26,247,255,26,247,255,0,0,0,0,0,0,11,0,111,26,0,247,26,0,247,0,0,0,0,0,0,26,0,247,26,0,247,26,0,247,0,0,0,0,0,0,26,247,255,26,247,255,26,247,255,0,247,5,0,247,5,0,247,5,26,0,247,26,247,255,26,247
50,247,255,26,247,255,26,247,255,26,247,255,0,247,5,0,247,5,0,247,5,26,247,255,26,247,255,26,247,255,0,0,0,0,0,0,26,0,247,26,0,247,26,0,247,26,0,247,26,0,247,26,0,247,0,0,0,0,0,0,26,0,247,26,247,255,26,247,255,0,247,5,0,247,5,0,247,5,26,247,255,26,247,255,26,247,255,26,247
0,0,0,26,247,255,26,247,255,26,247,255,26,247,255,0,247,5,0,247,5,0,247,5,26,247,255,26,247,255,26,0,247,0,0,0,0,0,0,26,0,247,26,0,247,26,0,247,26,0,247,0,0,0,0,0,0,26,0,247,26,247,255,26,247,255,0,247,5,0,247,5,0,247,5,26,247,255,26,0,247,26,247,255,26,247,255,0,247
0,0,0,0,247,5,26,247,255,26,247,255,26,0,247,26,247,255,0,247,5,0,247,5,0,247,5,26,247,255,26,247,255,26,0,247,0,0,0,0,0,0,26,0,247,26,0,247,0,0,0,0,0,0,26,0,247,26,247,255,26,247,255,0,247,5,0,247,5,0,247,5,26,247,255,26,247,255,26,247,255,26,247,255,0,247,5,0,0
0,0,0,0,0,0,0,247,5,26,247,255,26,247,255,26,247,255,26,247,255,0,247,5,0,247,5,0,247,5,26,247,255,26,247,255,26,0,247,0,0,0,0,0,0,0,0,0,0,0,0,26,0,247,26,0,247,26,247,255,0,247,5,0,247,5,0,247,5,26,247,255,26,247,255,26,247,255,26,247,255,0,247,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,247,5,26,247,255,26,247,255,26,247,255,26,247,255,26,247,255,0,247,5,0,247,5,26,247,255,26,0,247,26,0,247,0,0,0,0,0,0,26,0,247,26,0,247,26,247,255,0,247,5,0,250,8,0,247,5,26,247,255,26,247,255,26,0,247,26,247,255,0,247,5,0,247,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,247,5,0,247,5,26,247,255,26,0,247,26,247,255,26,247,255,0,247,5,0,247,5,0,247,5,26,247,255,26,0,247,26,0,247,26,0,247,26,0,247,26,247,255,0,247,5,0,247,5,0,247,5,26,247,255,26,247,255,26,247,255,26,247,255,0,247,5,0,247,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,247,5,0,247,5,26,247,255,26,117,255,26,247,255,26,247,255,11,247,160,0,247,5,0,247,5,26,247,255,26,0,247,26,0,247,26,0,247,0,247,5,0,247,5,0,247,5,26,247,255,26,247,255,26,247,255,26,247,255,0,247,5,0,247,5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,247,5,0,247,5,0,247,5,26,0,247,26,247,255,26,247,255,26,247,255,0,247,5,0,247,5,0,247,5,26,0,247,26,0,247,0,247,5,0,247,5,0,247,5,26,247,255,26,247,255,26,247,255,26,0,247,0,247,5,0,247,5,0,247,5,0,0,0,0,0,0,0,0,0,0,0
26,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,250,7,0,247,5,0,247,5,26,0,247,26,247,255,26,247,255,26,247,255,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,31,247,255,26,247,255,26,247,255,26,192,255,0,247,5,0,247,5,0,247,5,0,0,0,0,0,0,0,0,0,0,0,0,26,0
26,247,255,0,0,0,0,0,0,0,0,0,0,0,0,0,247,5,0,247,5,0,247,5,0,245,5,31,247,255,26,247,255,26,247,255,26,247,255,0,247,5,0,247,5,0,247,5,0,247,5,26,247,255,26,247,255,26,247,255,26,247,255,0,0,0,0,247,5,0,247,5,0,247,5,0,0,0,0,0,0,0,0,0,0,0,0,26,0
26,247,255,26,0,247,26,0,247,0,0,0,0,0,0,0,0,0,0,247,5,0,247,5,0,247,5,0,0,0,26,247,255,26,247,255,26,247,255,26,247,255,0,247,5,0,247,5,26,247,255,26,247,255,26,247,255,26,247,255,0,0,0,0,247,5,0,247,5,0,247,5,0,0,0,0,0,0,0,0,0,0,0,0,26,0,247,26,247
0,247,5,26,247,255,26,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,247,5,0,247,5,0,247,5,0,247,5,26,247,255,26,247,255,26,247,255,26,247,255,26,247,255,26,247,255,26,247,255,26,247,255,0,247,5,0,147,3,0,247,5,0,247,5,0,245,5,0,0,0,0,0,0,0,0,0,26,0,247,26,247,255,26,247
0,247,5,0,247,5,26,247,255,26,0,247,26,0,247,0,0,0,0,0,0,0,8,0,0,247,5,0,247,5,0,247,5,0,247,5,26,247,255,26,247,255,26,247,255,26,247,255,26,247,255,43,247,255,0,247,5,0,0,0,0,247,5,0,247,5,0,247,5,0,0,0,0,0,0,0,0,0,26,0,247,26,0,247,0,247,5,0,247
0,247,5,0,247,5,1,247,54,26,0,247,26,0,247,0,0,0,0,0,0,0,0,0,0,247,5,0,247,5,0,247,5,0,0,0,0,247,5,26,247,255,26,247,255,26,247,255,26,247,255,1,247,42,0,247,5,0,247,5,0,247,5,0,247,5,0,0,0,0,0,0,0,0,0,26,0,247,26,0,247,26,247,255,0,247,5,0,247
26,0,247,0,247,23,0,247,5,0,247,5,26,0,247,26,0,247,22,0,212,0,0,0,0,0,0,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,26,247,255,26,247,255,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,85,2,0,0,0,0,0,0,26,0,247,26,0,247,0,247,5,0,247,5,0,247,5,26,0
26,0,247,26,0,247,26,247,255,0,247,5,0,247,5,26,0,247,26,0,247,26,0,247,0,0,0,0,0,0,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,0,0,0,247,5,0,247,5,0,247,5,0,0,0,26,0,247,26,0,247,26,0,247,0,0,0,0,247,5,26,247,255,26,0,247,26,0
3,0,35,26,0,247,26,247,255,0,247,5,0,247,5,0,0,0,26,0,247,26,0,247,0,0,0,0,0,0,0,247,5,0,247,5,0,247,5,0,0,0,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,0,0,0,0,0,26,0,247,26,0,247,8,0,80,0,247,5,0,247,5,26,247,255,26,0,247,26,0
0,0,0,0,0,0,26,0,247,26,247,255,26,247,255,0,247,5,0,0,0,26,0,247,26,0,247,26,0,247,0,0,0,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,0,0,26,0,247,26,0,247,26,0,247,0,0,0,0,247,5,0,247,5,26,247,255,26,0,247,0,0,0,0,0
0,0,0,0,0,0,26,0,247,26,0,247,26,247,255,0,247,5,0,0,0,0,0,0,26,0,247,26,0,247,0,0,0,0,247,5,0,247,5,0,247,5,0,0,0,0,0,0,0,247,5,0,247,5,0,247,5,0,0,0,26,0,247,26,0,247,26,0,247,0,0,0,0,247,5,26,247,255,26,247,255,26,0,247,0,0,0,0,0
26,0,247,0,0,0,0,0,0,0,0,0,26,247,255,26,247,255,26,247,255,0,0,0,0,0,0,26,0,247,26,0,247,26,0,247,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,0,0,26,0,247,26,0,247,0,0,0,0,0,0,0,247,5,26,247,255,26,247,255,13,0,128,0,0,0,0,0,0,26,0
26,0,247,26,0,247,0,0,0,0,0,0,26,0,247,26,247,255,26,247,255,0,245,5,0,0,0,0,0,0,26,0,247,26,0,247,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,0,247,5,26,0,247,26,0,247,26,0,247,0,0,0,0,0,0,26,247,255,26,247,255,26,0,247,0,0,0,0,0,0,0,0,0,26,0
26,0,247,26,0,247,26,0,247,0,0,0,0,0,0,0,0,0,26,247,255,26,247,255,26,0,247,0,0,0,0,0,0,26,0,247,26,0,247,26,247,255,0,247,5,0,247,5,0,247,5,26,0,247,26,0,247,0,0,0,0,0,0,0,0,0,26,247,255,26,247,255,26,247,255,0,0,0,0,0,0,26,0,247,26,0,247,26,0
50,0,250,26,0,247,26,0,247,26,0,247,0,0,0,0,0,0,0,247,5,26,247,255,26,247,255,26,0,247,0,0,0,0,0,0,26,0,247,26,0,247,26,247,255,26,247,255,26,0,247,26,0,247,0,0,0,0,0,0,26,0,247,26,247,255,26,247,255,0,247,5,0,0,0,0,0,0,26,0,247,26,0,247,26,0,247,26,0
0,0,0,26,0,247,26,0,247,26,0,247,26,0,247,0,0,0,0,0,0,0,247,5,26,247,255,26,247,255,0,0,4,0,0,0,0,0,0,26,0,247,26,247,255,26,247,255,26,0,247,0,0,0,0,0,0,0,0,0,26,0,247,26,247,255,26,247,255,0,0,0,0,0,0,7,0,66,26,0,247,26,0,247,26,0,247,26,0
0,0,0,0,0,0,26,0,247,26,0,247,26,0,247,26,0,247,0,0,0,0,0,0,0,247,5,26,247,255,26,0,247,26,0,247,0,0,0,0,0,0,26,0,247,26,0,247,0,0,0,0,0,0,26,0,247,26,0,247,26,247,255,0,247,5,0,245,5,0,0,0,26,0,247,26,0,247,26,0,247,26,0,247,0,0,0,0,0
